职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
Java工程师（熟悉C#),北京,,10-20k-13薪,---3-5年--统招本科-,海博思创,-新能源-500-999人-,王女士
Java开发,北京,,10-20k,---1-3年--统招本科-,长城软件,-IT服务-1000-2000人-,齐女士
Java开发工程师（应用系统开发及部署）,北京-西城区,,15-22k,---经验不限--本科及以上-,中征征信,-计算机软件-融资未公开-100-499人-,邓女士
Java高级开发 工程师,北京-海淀区,,15-20k,---3-5年--统招本科-,长城软件,-IT服务-1000-2000人-,齐女士
JAVA开发工程师,北京,,14-28k-14薪,---1-3年--本科及以上-,北京太一星晨信息技术有限公司,-通信业-100-499人-,张女士
java开发工程师（BI方向）,北京-朝阳区,,14-30k,---经验不限--本科及以上-,兰亭集势,-互联网/电商-美股上市-1000-2000人-,袁女士
Java高级开发工程师,北京-海淀区,,15-20k,---3-5年--统招本科-,长城软件,-IT服务-1000-2000人-,齐女士
Java中级工程师,北京-海淀区,,10-15k,---1-3年--统招本科-,长城软件,-IT服务-1000-2000人-,齐女士
高级Java开发工程师(J413370),北京-朝阳区,,15-25k,---5-10年--统招本科-,我爱我家集团,-房地产服务-10000人以上-,余女士
java架构师(风控）,北京-大兴区,,35-60k-14薪,---5-10年--学历不限-,京东科技集团,-人工智能-10000人以上-,白女士
java高级开发工程师,北京,,25-30k-14薪,---3-5年--统招本科-,振华高新(北京)科技有限公司,-计算机软件-1-49人-,姚先生
java开发工程师,北京-海淀区,,15-30k-14薪,---3-5年--统招本科-,智米科技,-家具/家电-100-499人-,王女士
java开发工程师,北京,,12-18k-13薪,---3-5年--本科及以上-,柯信信息科技有限公司,-计算机软件-10000人以上-,陈女士
java研发工程师,北京-海淀区,,15-30k-14薪,---1-3年--本科及以上-,亚信科技,-通信业-10000人以上-,陈女士
Java 工程师,北京-昌平区,,8-15k,---3-5年--本科及以上-,江苏沃开汽车技术有限公司,-专业服务-1-49人-,王女士
JAVA开发,北京,,12-15k,---3-5年--本科及以上-,软通动力分支机构,-互联网/电商-10000人以上-,赵女士
JAVA工程师,北京-大兴区,,35-60k-14薪,---5-10年--统招本科-,京东科技集团,-人工智能-10000人以上-,白女士
java,北京-东城区,,10-15k,---3-5年--本科及以上-,帛丝云商,-IT服务-融资未公开-100-499人-,贾女士
JAVA架构师（风险系统）,北京-大兴区,,40-65k-14薪,---5-10年--本科及以上-,京东科技集团,-人工智能-10000人以上-,白女士
JAVA开发工程师,北京,,25-35k,---3-5年--统招本科-,三医互联(北京)科技有限公司,-互联网/电商-100-499人-,梁女士
高级Java开发工程师,北京,,28-40k,---3-5年--统招本科-,三医互联(北京)科技有限公司,-互联网/电商-100-499人-,梁女士
JAVA软件项目经理,北京-丰台区,,20-30k-15薪,---3-5年--统招本科-,航天新长征大道科技有限公司,-互联网/电商-100-499人-,HR
JAVA开发工程师(J10280),北京,,面议,---3-5年--本科及以上-,集创北方,-电子/芯片/半导体-100-499人-,张先生
高级Java工程师,北京-海淀区,,15-20k,---3-5年--统招本科-,长城软件,-IT服务-1000-2000人-,齐女士
JAVA开发工程师（流程方向）,北京-朝阳区,,15-30k-13薪,---1-3年--统招本科-,中航信柏润,-房地产/建筑-100-499人-,马女士
JAVA开发工程师（流程方向）,北京-昌平区,,15-30k-13薪,---1-3年--统招本科-,中航信柏润,-房地产/建筑-100-499人-,马女士
JAVA开发工程师（流程方向）,北京-顺义区,,15-30k-13薪,---1-3年--统招本科-,中航信柏润,-房地产/建筑-100-499人-,马女士
JAVA开发工程师（流程方向）,北京-大兴区,,15-30k-13薪,---1-3年--统招本科-,中航信柏润,-房地产/建筑-100-499人-,马女士
高级Java开发工程师,北京,,15-25k-13薪,---5-10年--本科及以上-,北京悟空出行科技有限公司,-O2O服务-B轮-100-499人-,宋女士
资深java开发工程师,北京-朝阳区,,18-25k-15薪,---3-5年--统招本科-,百炼智能,-人工智能-A轮-100-499人-,李女士
Java开发工程师,北京-朝阳区,,8-16k,---5-10年--大专及以上-,蓝凌软件,-计算机软件-2000-5000人-,甘女士
【交易系统平台】资深Java工程师-营销,北京-朝阳区,,25-50k-15薪,---3-5年--本科及以上-,美团,-互联网/电商-港股上市-10000人以上-,李女士
java开发工程师,北京-朝阳区,,15-28k-15薪,---3-5年--统招本科-,百炼智能,-人工智能-A轮-100-499人-,李女士
Java技术经理,北京-海淀区,,15-20k,---1-3年--大专及以上-,北京能科瑞元数字技术有限公司,-计算机软件-100-499人-,张女士
java,北京-海淀区,,10-15k-14薪,---1-3年--大专及以上-,北京能科瑞元数字技术有限公司,-计算机软件-100-499人-,张女士
高级Java工程师,北京,,15-30k,---3-5年--本科及以上-,中信百信银行股份有限公司,-银行-500-999人-,杜先生
中高级Java开发工程师（交通事业部）,北京-海淀区,,18-30k,---3-5年--大专及以上-,北京一维大成科技有限公司,-IT服务-其他-100-499人-,曹女士
Java架构师（互联网）,北京-昌平区,,35-55k-14薪,---5-10年--统招本科-,泰康在线财产保险股份有限公司,-互联网/电商-500-999人-,刘女士
数据平台架构师(Java),北京-昌平区,,15-30k-14薪,---5-10年--统招本科-,泰康在线财产保险股份有限公司,-互联网/电商-500-999人-,刘女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
高级JAVA开发工程师-互联网,北京,,25-50k,---5-10年--本科及以上-,完美世界,-游戏产业-已上市-5000-10000人-,赵女士
高级java开发工程师,北京,,20-40k,---5-10年--统招本科-,容联易通信息北京,-互联网/电商-美股上市-100-499人-,HR
中级java开发工程师,北京-海淀区,,15-25k-13薪,---3-5年--本科及以上-,环信,-互联网/电商-C轮-100-499人-,栾女士
高级java开发工程师,北京-海淀区,,20-30k-13薪,---5-10年--统招本科-,环信,-互联网/电商-C轮-100-499人-,栾女士
Java高级开发工程师,北京-朝阳区,,18-25k,---5-10年--本科及以上-,中智,-专业服务-100-499人-,许女士
高级Java研发工程师,北京,,25-50k-13薪,---5-10年--统招本科-,海马云,-云计算-D轮-100-499人-,任先生
java高级开发工程师,北京,,15-40k,---3-5年--统招本科-,中信百信银行股份有限公司,-银行-500-999人-,杜先生
高级java工程师,北京,,15-20k,---5-10年--本科及以上-,北京能科瑞元数字技术有限公司,-计算机软件-100-499人-,张女士
Java开发经理,北京,,20-35k,---5-10年--本科及以上-,元年科技,-企业服务软件-D轮-1000-2000人-,杨先生
JAVA开发程师,北京,,20-35k,---经验不限--统招本科-,完美世界,-游戏产业-已上市-5000-10000人-,梁先生
JAVA开发（学信网可查本科）,北京-海淀区,,14-18k,---3-5年--统招本科-,软通动力分支机构,-互联网/电商-10000人以上-,赵女士
高级JAVA工程师,北京,,14-20k-13薪,---5-10年--统招本科-,北京康信知识产权代理所,-法律服务-500-999人-,武女士
Java开发工程师,北京,,15-30k,---3-5年--本科及以上-,现代财险,-保险-100-499人-,王女士
Java高级开发工程师,北京,,20-40k,---5-10年--本科及以上-,现代财险,-保险-100-499人-,王女士
搜索Java工程师 (MJ001077),北京-朝阳区,,20-30k-16薪,---3-5年--本科及以上-,马蜂窝,-互联网/电商-D轮-1000-2000人-,孙女士
高级JAVA开发工程师,北京,,20-30k-14薪,---3-5年--本科及以上-,顺网科技,-云存储-沪深A股上市-1000-2000人-,朱女士
Java开发工程师,北京,,18-35k,---3-5年--统招本科-,云知声,-语音识别-D轮-100-499人-,盛先生
高级Java研发工程师,北京,,35-60k-14薪,---经验不限--统招本科-,京东科技集团,-人工智能-10000人以上-,白女士
Java高级工程师,北京-海淀区,,20-40k-14薪,---5-10年--统招本科-,用友网络科技股份有限公司,-计算机软件-已上市-10000人以上-,李女士
高级Java开发工程师,北京-海淀区,,15-20k,---5-10年--大专及以上-,喀斯玛,-B2B-100-499人-,康先生
Java开发工程师（北京） (职位编号：001361),北京,,10-15k,---3-5年--大专及以上-,蓝凌软件,-计算机软件-2000-5000人-,甘女士
高级Java开发工程师（北京）,北京,,15-30k,---经验不限--本科及以上-,通联金服,-计算机软件-100-499人-,蒋女士
高级Java开发工程师,北京,,10-25k,---3-5年--本科及以上-,和德数保,-通信业-50-99人-,陈女士
高级Java开发工程师-NC,北京,,17-30k-14薪,---5-10年--本科及以上-,用友网络科技股份有限公司,-计算机软件-已上市-10000人以上-,王先生
Java开发工程师（北京）,北京,,10-15k-13薪,---3-5年--大专及以上-,蓝凌软件,-计算机软件-2000-5000人-,甘女士
java开发项目经理,北京,,10-18k,---3-5年--统招本科-,致远互联,-计算机软件-已上市-1000-2000人-,苗女士
java开发工程师（中间件研发）,北京,,20-35k,---3-5年--本科及以上-,阳光保险集团,-保险-10000人以上-,方女士
Java工程师（可应届）,北京-朝阳区,,8-15k,---经验不限--本科及以上-,威讯柏睿数据科技(北京)有限公司,-计算机软件-B轮-100-499人-,箭女士
中级Java web开发工程师,北京,,25-50k-14薪,---3-5年--统招本科-,用友网络科技股份有限公司,-计算机软件-已上市-10000人以上-,李女士
Java 架构师/高级开发工程师,北京-朝阳区,,20-30k,---5-10年--学历不限-,奔讯电子,-计算机软件-融资未公开-100-499人-,冯女士
Java开发工程师,北京-海淀区,,20-40k,---3-5年--统招本科-,嘉驰国际,-外包服务-其他-1000-2000人-,王女士
java,北京,,20-30k,---3-5年--统招本科-,国内知名互联网金融公司,-互联网金融-100-499人-,张女士
 java测试经理,北京,,30-60k-14薪,---5-10年--统招本科-,某知名企业,-新零售-融资未公开-10000人以上-,孙女士
高级java工程师,北京-顺义区,,40-70k,---5-10年--统招本科-,某大型企业,-汽车/摩托车-2000-5000人-,黄先生
JAVA开发,北京,,25-40k-24薪,---5-10年--统招本科-,某知名基金公司,-基金/证券/投资-其他-100-499人-,赵女士
软件开发岗(JAVA）-急,北京,,20-28k,---3-5年--本科及以上-,国内某大型互联网公司,-互联网/电商-已上市-10000人以上-,王女士
资深Java服务端工程师,北京,,30-45k-13薪,---5-10年--统招本科-,云行科技公司,-互联网+-融资未公开-100-499人-,孟女士
JAVA开发工程师（北京）,北京,,30-60k-16薪,---3-5年--统招本科-,某金融科技公司 ,-区块链-500-999人-,刘女士
JAVA开发,北京,,25-40k-20薪,---3-5年--统招本科-,xx基金平台,-基金/证券/投资-500-999人-,赵女士
初级java开发工程师,北京-西城区,,8-12k-13薪,---1-3年--学历不限-,中科软,-计算机软件-战略融资-10000人以上-,贾女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
java架构师,北京,,30-55k,---5-10年--本科及以上-,国内知名上市企业,-互联网/电商-2000-5000人-,刘女士
java项目经理,北京,,25-40k-15薪,---3-5年--本科及以上-,行业领头羊,-银行-已上市-5000-10000人-,王女士
JAVA工程师,北京,,25-50k,---经验不限--统招本科-,民生科技有限公司,-银行-1000-2000人-,刘女士
java研发工程师,北京-海淀区,,30-60k,---1-3年--本科及以上-,国企,-其他行业-融资未公开-1000-2000人-,苏女士
java高级开发工程师,北京,,20-40k-13薪,---经验不限--本科及以上-,某知名软件公司,-计算机软件-5000-10000人-,曹先生
Java开发工程师,北京-西城区,,20-35k-14薪,---3-5年--统招本科-,某供应链金融企业,-区块链-天使轮-50-99人-,黄先生
高级java开发工程师,北京-东城区,,20-35k,---5-10年--学历不限-,维保科技,-互联网/电商-战略融资-100-499人-,陈女士
java工程师,北京,,20-35k-15薪,---3-5年--统招本科-,某国有银行旗下金融科技子公司,-互联网/电商-不需要融资-100-499人-,毕先生
java工程师,北京,,20-35k-15薪,---3-5年--统招本科-,某国有银行旗下金融科技子公司,-互联网/电商-不需要融资-100-499人-,毕先生
Java开发工程师,北京-朝阳区,,20-40k,---经验不限--本科及以上-,某科技、金融为主的高频交易系统,-互联网/电商-500-999人-,吴先生
后端java开发工程师,北京,,15-18k-16薪,---1-3年--学历不限-,某上市公司,-互联网/电商-10000人以上-,王先生
资深java开发（供应链）,北京-海淀区,,40-70k-16薪,---5-10年--统招本科-,知名居住服务平台,-O2O服务-已上市-10000人以上-,赵女士
java高级工程师（北京）,北京-朝阳区,,25-35k-15薪,---5-10年--统招本科-,某智能机器人公司,-机器人-D轮及以上-1000-2000人-,罗先生
java工程师,北京-大兴区,,20-40k-13薪,---3-5年--统招本科-,某人力资源公司,-电子商务-融资未公开-100-499人-,吴俊瑶
高级java开发工程师,北京,,20-35k-16薪,---3-5年--统招本科-,国内一线互联网大厂,-互联网/电商-D轮及以上-10000人以上-,杨先生
Java开发工程师,北京-海淀区,,20-35k-13薪,---5-10年--学历不限-,国内知名银行金融公司,-互联网/电商-100-499人-,蒋女士
java后端开发,北京,,30-50k-16薪,---经验不限--统招本科-,知名互联网头部企业,-互联网/电商-融资未公开-5000-10000人-,陈先生
java开发,北京-海淀区,,25-50k-16薪,---3-5年--本科及以上-,SOUL,-电子商务-融资未公开-500-999人-,夏女士
java,北京-朝阳区,,10-15k-36薪,---5-10年--学历不限-,恒润科技,-互联网/电商-其他-100-499人-,周先生
后端java工程师（英语）,北京-朝阳区,,30-35k-14薪,---5-10年--统招本科-,世界500强外企,-通信业-500-999人-,董女士
Java,北京,,18-28k-15薪,---经验不限--本科及以上-,某软件公司,-企业服务软件-100-499人-,曾女士
java高级工程师,北京,,20-25k,---5-10年--大专及以上-,国内某科技公司,-互联网/电商-融资未公开-100-499人-,张女士
Java架构师,北京,,30-40k-15薪,---5-10年--统招本科-,数字建筑平台服务商,-房地产/建筑-已上市-1-49人-,杨女士
java架构师,北京,,45-55k-14薪,---5-10年--统招本科-,出行领域 知名互联网公司,-互联网/电商-5000-10000人-,闫先生
java开发,北京-海淀区,,20-40k-13薪,---经验不限--统招本科-,某银行直属科技公司,-互联网金融-500-999人-,胡先生
高级java开发工程师,北京-海淀区,,25-40k-16薪,---5-10年--统招本科-,去哪儿网,-互联网/电商-融资未公开-1000-2000人-,马女士
java开发-数据方向/平台方向/业务方向-东城,北京,,25-35k-16薪,---3-5年--统招本科-,知名大型国企公司,-计算机软件-融资未公开-2000-5000人-,郭先生
Java开发工程师,北京-朝阳区,,15-27k-15薪,---3-5年--统招本科-,某知名互联网企业,-互联网/电商-已上市-2000-5000人-,隗女士
java开发,北京,,20-30k-15薪,---3-5年--本科及以上-,北京某高科技公司,-通信业-已上市-100-499人-,曹女士
java开发工程师,北京-海淀区,,25-35k-13薪,---10年以上--本科及以上-,某Finteck领域知名公司,-互联网金融-融资未公开-100-499人-,任先生
