id,名称,总阅读数,总鲜花数,总催更票数,总打赏(单位万),总月票数,总分享次数,评分,好评人数,小说分类
4755,综漫：无限征服,29902828,308562,640,1899000.0,0,321,10,56133人,同人小说
4756,西厂需要你这样的人才,18004326,283361,230,1130000.0,0,12,10,22863人,武侠仙侠
4757,从学战开始的综漫之旅,25249217,55573,157,20000.0,0,23,10,10499人,同人小说
4758,告白99次，女总裁人设崩了,106020,738,1,4000000.0,0,0,10,149人,都市言情
4759,年代剧融合：开局隔壁四合院,3436099,34699,22,23000.0,0,0,10,5911人,同人小说
4760,精灵次元：开局选择变异准神,5408253,54336,6,196000.0,1,0,10,3715人,同人小说
4761,从神奇宝贝岛上开始荒野求生,3647183,80405,32,10000.0,0,1,10,10830人,同人小说
4762,武侠之傲世纵横,29437854,175692,110,64000.0,0,46,10,60021人,同人小说
4763,娱乐：导演，求求你当个人吧！,2732477,23892,0,14000000.0,0,0,10,3819人,都市言情
4764,直播：开局获得10年内力,239805,2563,1,13000000.0,0,0,10,192人,都市言情
4765,特种兵：开局刑场准备枪决，司令来提人,2363688,72325,3,116000.0,0,0,10,2058人,军事历史
4766,亮剑之铁血战神李云龙,15412997,5989,0,19640000.0,0,3,10,410人,同人小说
4767,盗墓听雷：开局喝棺露就变强！,7625999,179115,376,115000.0,0,2,10,14293人,恐怖灵异
4768,卡徒时代：开局抽到百鬼夜行,5898704,217671,116,252000.0,0,0,10,19784人,玄幻奇幻
4769,娱乐：演坏人，他们叫我收敛一点就好,3596311,26485,7,21880000.0,0,0,10,2427人,都市言情
4770,西门庆遗嘱：我有个叔叔西门吹风,175180,2315,0,1000000.0,7,0,10,267人,军事历史
4771,都市：开局一曲海底，丧哭全网,1813019,21519,11,28000000.0,0,0,10,1549人,都市言情
4772,全民领主，我的兵种是华夏神兔！,206356,4829,1,6880000.0,10,0,10,1079人,都市言情
4773,看直播指点盗墓，我竟成摸金校尉,1167867,4545,9,91000.0,0,0,10,1131人,都市言情
4774,娱乐：从新人导演开始,11411452,189082,48,524000.0,0,3,10,11592人,都市言情
4775,马大帅：德彪的奇妙冒险,99300,5970,2,3000000.0,1,0,10,469人,同人小说
4776,校花怀孕，我从情圣变成准奶爸,1473153,39452,19,29760000.0,0,0,10,3379人,都市言情
4777,玄幻之轰杀诸天,27796758,264904,399,73000.0,0,54,10,28763人,玄幻奇幻
4778,某综漫的魔法使,291099,21555,0,6880000.0,4,0,10,3035人,同人小说
4779,僵尸：开局就去嘉嘉大厦租房子,3647999,74170,3,423000.0,0,0,10,8782人,同人小说
4780,女神拯救：我在米花当神棍！,146932,2512,0,0.0,3,0,10,332人,同人小说
4781,神豪：开局在输液想你的夜,2340847,89647,81,512000.0,0,0,10,7182人,都市言情
4782,轮回空间：我有万界聊天群,7208600,184195,62,89000.0,0,0,10,18896人,玄幻奇幻
4783,武侠：开局融合乔帮主,10277777,259637,60,25000.0,0,25,10,18790人,武侠仙侠
4784,让你代管木叶，全成六道级了？,555950,11253,7,84280000.0,3,0,10,1679人,同人小说
4785,王者:人在QG，刚拿总冠军！,7756098,565922,239,680000.0,0,3,10,18146人,科幻网游
4786,洪荒：平平无奇第一圣人,7502400,115414,51,617000.0,0,0,10,3473人,玄幻奇幻
4787,国运：阴间禁地，我扮演黑无常,1248704,14782,6,89880000.0,1,0,10,1257人,恐怖灵异
4788,人在木叶，开局献祭宇智波全族,3390067,22003,18,57000.0,0,0,10,2765人,同人小说
4789,四合院：我许大茂成了人上人,124733,981,0,20000000.0,0,0,10,383人,都市言情
4790,特工：选择就变强,8306869,86531,22,78000.0,0,7,10,7037人,同人小说
4791,娱乐：巨星演员,12701982,84625,9,30000.0,6,39,10,15196人,都市言情
4792,全球都在刷国运，我们主播去修仙,3689642,597136,248,50000.0,0,3,10,39186人,都市言情
4793,开局女鬼上门，我觉醒了铠爹大招,503430,20741,11,12880000.0,0,0,10,2468人,恐怖灵异
4794,神选：同桌马小玲，前桌岳绮罗！,1116653,30916,1,2000000.0,0,0,10,2527人,都市言情
4795,荣耀：我，开局被乔晶晶倒追,1501307,73042,52,25000.0,3,0,10,4900人,都市言情
4796,从白蛇传开始修仙,18701147,99456,56,1104000.0,0,7,10,9334人,武侠仙侠
4797,变身：从夜宿校花家的猫开始,124411,1860,0,1000000.0,6,0,10,583人,都市言情
4798,校花厉鬼缠身，闯入我的枉死城！,93690,22071,0,110000.0,28,0,10,692人,恐怖灵异
4799,国运直播：开局成了宗门长老,1877715,38672,82,154000.0,0,0,10,2135人,玄幻奇幻
4800,四合院：坑我抚恤金？坑死你们,94773,2170,0,0.0,0,0,10,150人,同人小说
4801,开学第一课，支教的我火遍全国,427535,8240,2,25760000.0,0,0,10,674人,都市言情
4802,文艺之王：我成了国宝级艺术家！,3621804,89467,32,866000.0,0,0,10,5576人,都市言情
4803,娱乐：流量为王？我引领质量时代,111199,35480,0,3000000.0,3,0,10,319人,都市言情
4804,NBA：开局得到巅峰库里三分技能！,5137373,28479,13,17760000.0,0,0,10,1993人,科幻网游
4805,僵尸：拜师石坚，雷法至尊,1124740,21524,7,15880000.0,0,0,10,3698人,同人小说
4806,NBA：神级选择,17936100,27651,162,79760000.0,0,9,10,5338人,科幻网游
4807,大帝晚年不祥，百万魔神前来围杀,98034,434,0,17640000.0,0,0,10,101人,玄幻奇幻
4808,港片：大枭雄从成为陈永仁开始,1518926,10588,1,7880000.0,0,0,10,1120人,同人小说
4809,我宙斯，不想当神王,8189036,97118,20,716000.0,0,0,10,8378人,轻小说
4810,鬼灭：开局一柄斩魄刀,12371171,133164,133,588000.0,0,7,10,7723人,同人小说
4811,四合院：从截胡于莉开始,1291912,4514,0,1000000.0,0,0,10,893人,同人小说
4812,重生98：从接收传承记忆开始,272393,4136,0,11000000.0,3,1,10,881人,都市言情
4813,大唐:开局与女将军离婚,11107040,45008,42,42640000.0,0,1,10,3881人,军事历史
4814,moba：选秀失败，我打了电竞,1282147,14894,7,28880000.0,0,0,10,1396人,科幻网游
4815,航海直播：开局曝光艾斯之死,237948,3474,0,2000000.0,2,0,10,683人,同人小说
4816,娱乐：绝密身份，被顶流老婆曝光了,2891098,12461,3,11880000.0,1,3,10,2092人,都市言情
4817,三国：开局十万虎贲军,12209578,55690,26,204000.0,0,6,10,4131人,军事历史
4818,网王之最强军师,19872348,87806,126,23000.0,0,17,10,16499人,同人小说
4819,向往：我在蘑菇屋谈恋爱,2955281,49872,50,74000.0,0,0,10,4512人,都市言情
4820,马甲被曝光，我的书房震惊世界,578760,12969,0,10000000.0,4,0,10,1908人,都市言情
4821,玄幻：扮演鬼刀的我，成反派了？,862482,3712,0,7000000.0,0,0,10,711人,玄幻奇幻
4822,娱乐：从婚礼主持到巨星,11091036,80928,6,1439000.0,0,6,10,9655人,都市言情
4823,娱乐：我子枫哥哥，开局替妹解约,1830002,54633,6,199000.0,0,0,10,4590人,都市言情
4824,大唐:开局改变玄武门之变！,5462905,12579,32,16000000.0,0,0,10,1625人,军事历史
4825,黑色四叶草之暴走阿斯塔,5755352,97285,76,33000.0,11,13,10,7705人,同人小说
4826,蘑菇屋：我有一家奇妙动物园,5090324,13516,1,266000.0,0,1,10,4470人,都市言情
4827,盗墓：沉睡十年，被小哥守护的我苏醒了！,4586102,19077,18,17000000.0,0,0,10,1756人,都市言情
4828,全球宝箱：开局获得至尊呼吸法,3782466,48065,10,612000.0,0,0,10,4262人,都市言情
4829,三国：我能赋予手下王者技能,1422324,6611,0,13000000.0,0,0,10,1334人,军事历史
4830,全民穿越：我的无限技能,408360,7669,0,40000000.0,3,1,10,1429人,科幻网游
4831,反偷猎的我，开局捡两只小狮子,847096,19521,1,13000.0,0,0,10,3408人,都市言情
4832,重生教室，开局喂宝藏女孩吃鸡蛋,181843,10734,1,16880000.0,0,0,10,887人,都市言情
4833,我！罐子商人，开局叶问开出九阳神功,5423536,491868,102,513000.0,0,0,10,25629人,玄幻奇幻
4834,神偷节目：开局扮演怪盗基德！,2541094,79359,222,15000.0,0,0,10,10651人,都市言情
4835,我在伊修迦尔玩仙术,6746968,245734,88,222000.0,0,0,10,18847人,同人小说
4836,三国：开局召唤燕云十八骑,11102248,5517,3,6000000.0,0,2,10,1527人,军事历史
4837,开局被囚冷宫，将皇女炼成傀儡！,316378,7038,0,11000000.0,0,1,10,298人,玄幻奇幻
4838,四合院：我，李副厂长，大好人！,1318580,20123,8,13000000.0,0,0,10,2163人,同人小说
4839,封神：我为商纣王,1259958,7543,7,0.0,3,0,10,2049人,武侠仙侠
4840,洪荒：我，僵尸始祖,4763763,225319,130,13000.0,0,0,10,14818人,玄幻奇幻
4841,僵尸：别人抓鬼我种田,5965064,55582,3,68000.0,0,0,10,2570人,都市言情
4842,大秦：开局邀请岳父造反，结果岳父是祖龙,6717029,115009,60,748000.0,0,0,10,3071人,军事历史
4843,人在骑士：开局编年史,4564474,231367,115,159000.0,0,0,10,15019人,同人小说
4844,娱乐：开局就开战斗机,15879497,250877,208,2743000.0,0,3,10,14703人,都市言情
4845,邪神诡异复苏，我开启南天门计划,97827,864,1,0.0,3,0,10,139人,科幻网游
4846,绑定国运：开局扮演道门兵人,1238041,44001,49,40000.0,0,0,10,1823人,恐怖灵异
4847,学姐毁我设计图，我天才的身份曝光了,987985,59783,21,1101000.0,0,0,10,4273人,都市言情
4848,影视剧大乱炖之超级医仙,1296371,14605,0,71000000.0,0,0,10,1043人,都市言情
4849,梦幻西游：能复制物品,12687508,79220,8,46880000.0,0,2,10,5970人,科幻网游
4850,千手家的剑仙不二,3401726,8171,1,30000.0,0,0,10,1530人,同人小说
4851,电影世界：从雷洛开始,13423712,160269,57,10000.0,0,0,10,33170人,都市言情
4852,开局家里有矿，我有青梅竹马,5227540,453087,74,1992000.0,0,1,10,24907人,都市言情
4853,大明：震惊！皇孙炮轰金銮殿,185339,1095,3,0.0,0,0,10,482人,军事历史
4854,大清：每天签到干翻你,173091,1650,0,0.0,1,0,10,318人,军事历史
4855,为厨十年：破坏神候选人,2876977,28863,7,2000000.0,0,0,10,1250人,同人小说
4856,妹妹参加逃亡节目，却把我曝光了,2520240,52096,21,1091000.0,0,0,10,5004人,都市言情
4857,大秦仙庭：从一统六国，祭告天地开始,4310176,137265,51,833000.0,0,2,10,7467人,玄幻奇幻
4858,王者：我，天花板打野！,4246493,54374,41,412000.0,0,1,10,5436人,科幻网游
4859,moba：开局强化版Faker大魔王,4034617,8108,4,1226000.0,0,0,10,992人,科幻网游
4860,都市：实习警官破案粉丝众筹送车,316500,2382,0,5880000.0,2,0,10,719人,都市言情
4861,国术：从地下拳手到世界拳王,8087657,151950,53,364000.0,0,4,10,5834人,都市言情
4862,都市：开局和魔王领了结婚证,4212181,267028,123,456000.0,0,0,10,13182人,都市言情
4863,不会真有人觉得DNF很难吧,2983281,163905,67,486000.0,0,0,10,7719人,科幻网游
4864,军校毕业，带着满级技能去当兵,5096528,31094,5,89000000.0,0,0,10,1275人,军事历史
4865,大唐：我挑明了，我是长乐公主,13348658,376910,276,1138000.0,0,67,10,17438人,军事历史
4866,特种兵：出征归来，我杀了范天雷！,7279831,49613,36,313000.0,0,0,10,4216人,军事历史
4867,人在原神，成了史莱姆,260637,3980,1,3000000.0,3,0,10,468人,同人小说
4868,名侦探：不收网，我快组织大佬了,4952114,343479,152,782000.0,0,0,10,33590人,同人小说
4869,在漫威签到名场面！,5779862,140644,61,53000.0,0,6,10,15586人,同人小说
4870,救命！官方又来撒狗粮了！,5449397,309939,95,868000.0,0,0,10,30318人,都市言情
4871,人在火影，娶了玖辛奈，儿子鸣人！,7408150,89555,112,70000.0,0,0,10,11204人,同人小说
4872,全球部落时代：开局就养巨龙,4447490,255267,58,1564000.0,0,1,10,10375人,玄幻奇幻
4873,海贼之我的人鱼老婆们,25378075,403244,129,65000.0,0,35,10,18713人,同人小说
4874,moba：教练，我想打劫,6073764,79141,27,702000.0,1,0,10,2447人,都市言情
4875,综漫：一张榜单，将世界曝光了,2901504,215999,57,73000000.0,0,0,10,25528人,同人小说
4876,星际，我有斗战圣猿模板,207457,891,0,5880000.0,1,0,10,257人,玄幻奇幻
4877,人在木叶，核动力写轮眼你怕不怕,2696321,92702,45,13000.0,0,0,10,6534人,同人小说
4878,木叶酒馆：开局召唤宇智波斑,6559197,181857,104,369000.0,0,0,10,10060人,同人小说
4879,忍界：神威难藏泪，坑哭傻带土,487711,203,0,0.0,0,0,10,79人,同人小说
4880,足球：最强零零后,11767860,1148448,16,140000.0,1,5,10,11791人,科幻网游
4881,变身之娱乐人生,26432222,566890,1279,764000.0,0,208,10,70138人,都市言情
4882,全球入侵:扮演蓝染，剑指神明,109029,429,0,0.0,3,0,10,102人,都市言情
4883,我老婆是Big-MOM,25450243,343490,850,1382000.0,0,107,10,40877人,同人小说
4884,洪荒：我纣王，开局斩杀西伯侯！,3763170,212619,27,1602000.0,0,0,10,3049人,玄幻奇幻
4885,综漫：开局跟四宫辉夜结婚,2420670,45195,21,40000.0,3,1,10,5297人,同人小说
4886,洪荒：苟道金龙，女娲听我证混元,1071227,10383,2,11000000.0,0,0,10,1213人,玄幻奇幻
4887,武侠：奉命成婚，老婆是小龙女,7582999,20887,2,192000.0,0,3,10,1429人,武侠仙侠
4888,开局就造航空发动机,16480767,60991,44,420000.0,0,10,10,9072人,都市言情
4889,狼行诸天,733320,9058,8,17760000.0,1,0,10,1160人,同人小说
4890,我，最强教师，从神级抉择开始,2368499,165089,51,635000.0,0,0,10,6877人,都市言情
4891,超凡游戏：我能无限吸收恶意,210547,920,0,0.0,4,0,10,211人,科幻网游
4892,视频剪辑师:开局盘点历史逼王！,631454,1411,0,33000000.0,0,0,10,553人,玄幻奇幻
4893,浮岛：开局种先天灵根，建立天庭,105959,3128,0,1000000.0,1,0,10,614人,玄幻奇幻
4894,特种兵：从养殖兵开始当大佬,7069781,62714,30,118000.0,0,0,10,2663人,军事历史
4895,我在权游双向穿,2354590,53807,211,33640000.0,1,0,10,4914人,同人小说
4896,moba：我，训练赛超鬼选手,5353439,163693,65,875000.0,0,0,10,6350人,科幻网游
4897,灵气复苏：开局神级武魂,6604597,131493,39,559000.0,0,0,10,10818人,都市言情
4898,盗墓：开局融玄冥,3053172,15432,31,27640000.0,0,0,10,1555人,恐怖灵异
4899,网王之我的无限小号,7818565,188353,98,80000.0,0,509,10,16801人,同人小说
4900,都市：我家女友是苏芒,9241766,154421,166,32000.0,0,3,10,20885人,都市言情
4901,洪荒：开局吞了遁去一,14043883,26938,307,414000.0,0,4,10,4269人,武侠仙侠
4902,全国起立！欢迎大佬回国！,7017902,75515,42,36000.0,0,0,10,4864人,都市言情
4903,娱乐：我成了败家台长,6218449,31882,1,412000.0,0,0,10,10835人,都市言情
4904,Moba：卧底lck，再不收网我就夺冠了,3704761,103658,12,132000.0,0,0,10,5028人,科幻网游
4905,都市:我能收到未来的我寄来的钱,112112,5495,0,0.0,3,0,10,208人,都市言情
4906,王者：我和杨老板组cp,3158898,102973,235,357000.0,0,1,10,8937人,科幻网游
4907,为了活下去，我被全球通缉了,211785,5297,1,3000000.0,0,0,10,481人,都市言情
4908,都市神豪之肆意人生,29760675,174977,1037,659000.0,0,69,10,26244人,都市言情
4909,食戟：三道菜评委吞了自己舌头！,207957,972,1,11000000.0,0,0,10,409人,同人小说
4910,造出后羿机甲的我，掀起科技狂潮,2751111,25294,13,295000.0,0,1,10,1611人,科幻网游
4911,大明：开局忽悠朱棣航海殖民,3229656,55993,32,307000.0,0,0,10,3472人,军事历史
4912,金田一：谜题早就解开了,1869753,68251,68,43000000.0,2,7,10,9746人,同人小说
4913,老板，咱厂玩具飞机上了兵器榜,1178652,144003,128,113000.0,0,0,10,8396人,都市言情
4914,四合院:迎娶张朵朵后开始崛起,569215,45943,18,7000000.0,0,0,10,1710人,同人小说
4915,NBA：最强后卫,4728219,4716,1,13000000.0,0,0,10,1039人,都市言情
4916,梦幻西游：神奇藏宝阁,3817498,82914,6,18880000.0,0,0,10,3938人,科幻网游
4917,拆了我的镇魔道观，还想让我保护你们？,2982753,110777,31,12000.0,0,0,10,7917人,都市言情
4918,洪荒：我的师父是三宵,12105108,35487,76,681000.0,0,25,10,5991人,武侠仙侠
4919,大明：殿下，别闹了,6474368,14550,10,14000000.0,0,3,10,1482人,军事历史
4920,开局奖励世界500强集团,10103382,417847,74,1829000.0,0,25,10,11713人,都市言情
4921,洪荒：我紫微，横断万古,6697356,127219,26,251000.0,0,0,10,6128人,玄幻奇幻
4922,人在钢七连，组建特种部队,749718,2105,0,0.0,0,0,10,311人,军事历史
4923,网游武侠：技能自动大圆满,5454127,44615,2,234000.0,0,9,10,5118人,科幻网游
4924,开局在海贼成了索隆的大师兄,7480612,100558,208,158000.0,0,2,10,8631人,同人小说
4925,大唐：开局融合西楚霸王,10106287,28777,15,23000.0,0,3,10,2116人,军事历史
4926,NBA：开局融合麦迪天赋,2611268,4178,3,3000000.0,0,1,10,665人,科幻网游
4927,全民禁地生存：开局抽到柳神！,123488,3052,0,1000000.0,0,0,10,243人,玄幻奇幻
4928,网王之最强主宰,20655902,56888,49,17000.0,1,4,10,11080人,同人小说
4929,从今起，我即是元帅战国,5937642,138893,29,58880000.0,0,0,10,12883人,同人小说
4930,全民转职：我，唯一封印召唤师！,201741,3929,0,1000000.0,1,0,10,186人,玄幻奇幻
4931,玄幻：我的弟子都是气运之子,2848855,163328,32,1107000.0,0,1,10,5118人,玄幻奇幻
4932,综漫问答：主角既然是自己,1305442,49081,14,38520000.0,1,0,10,4993人,同人小说
4933,我！剑斗罗！默默拔剑二十年,3943528,73280,25,40880000.0,0,1,10,5056人,玄幻奇幻
4934,僵约：我，假天师，气疯马小玲,3393901,34555,22,162000.0,0,0,10,2654人,同人小说
